"face_id","x","y","w","h","annot_type_id"
"51357","53","132","205","205","1"
"51358","160","35","209","209","1"
"51359","139","120","50","50","1"
"51360","134","57","227","227","1"
"51361","83","99","82","82","1"
"51362","612","187","247","247","1"
"51364","365","206","264","264","1"
"51365","37","22","193","193","1"
"51366","-227","944","2786","2786","1"
"51367","171","89","315","315","1"
"51368","3","-7","298","298","1"
"51369","94","145","105","105","1"
"51370","163","63","121","121","1"
"51372","-14","78","279","279","1"
"51373","108","226","114","114","1"
"51374","196","1062","1658","1658","1"
"51375","-50","84","222","222","1"
"51376","99","130","176","176","1"
"51377","-13","125","190","190","1"
"51378","268","245","270","270","1"
"51379","79","11","565","565","1"
"51380","913","416","668","668","1"
"51381","68","167","121","121","1"
"51382","259","315","577","577","1"
"51383","-17","115","287","287","1"
"51384","6","83","241","241","1"
"51385","58","69","226","226","1"
"51386","352","-4","634","634","1"
"51387","85","75","132","132","1"
"51389","182","71","81","81","1"
"51390","-79","-33","304","304","1"
"51391","162","90","98","98","1"
"51392","321","407","743","743","1"
"51393","-92","84","357","357","1"
"51394","-8","294","553","553","1"
"51395","326","378","66","66","1"
"51396","81","66","207","207","1"
"51397","-23","-50","747","747","1"
"51398","18","73","221","221","1"
"51399","163","84","87","87","1"
"51400","92","46","257","257","1"
"51401","60","108","247","247","1"
"51402","-45","129","326","326","1"
"51404","178","21","375","375","1"
"51405","143","48","103","103","1"
"51406","259","36","228","228","1"
"51407","206","24","82","82","1"
"51408","-8","119","329","329","1"
"51409","197","181","145","145","1"
"51410","66","159","227","227","1"
"51411","109","77","286","286","1"
"51412","288","79","91","91","1"
"51413","-45","107","233","233","1"
"51415","38","95","183","183","1"
"51416","462","195","428","428","1"
"51417","27","-15","362","362","1"
"51418","83","179","339","339","1"
"51419","-30","193","297","297","1"
"51421","286","72","116","116","1"
"51422","119","98","176","176","1"
"51423","-32","61","184","184","1"
"51424","46","-23","338","338","1"
"51425","400","214","246","246","1"
"51426","106","11","157","157","1"
"51427","257","27","121","121","1"
"51428","96","87","200","200","1"
"51429","742","440","454","454","1"
"51430","-29","34","272","272","1"
"51431","246","136","308","308","1"
"51432","36","113","107","107","1"
"51433","275","38","185","185","1"
"51434","192","201","90","90","1"
"51435","31","29","345","345","1"
"51436","100","41","166","166","1"
"51437","24","57","245","245","1"
"51438","572","89","548","548","1"
"51439","147","286","107","107","1"
"51440","201","148","164","164","1"
"51442","39","-40","270","270","1"
"51443","39","109","250","250","1"
"51444","227","118","134","134","1"
"51445","158","98","545","545","1"
"51446","167","60","96","96","1"
"51448","182","131","69","69","1"
"51449","45","457","895","895","1"
"51450","1023","459","327","327","1"
"51451","54","109","192","192","1"
"51452","-76","90","325","325","1"
"51454","133","186","102","102","1"
"51455","311","123","115","115","1"
"51456","-37","318","564","564","1"
"51457","362","440","215","215","1"
"51458","13","122","226","226","1"
"51459","-31","97","285","285","1"
"51460","90","115","336","336","1"
"51461","157","44","135","135","1"
"51462","5","-37","881","881","1"
"51463","252","372","703","703","1"
"51464","217","140","146","146","1"
"51465","116","163","97","97","1"
"51466","305","87","221","221","1"
"51468","-20","37","417","417","1"
"51469","-63","47","386","386","1"
"51470","184","101","147","147","1"
"51471","438","306","507","507","1"
"51472","327","504","168","168","1"
"51473","-528","-161","1919","1919","1"
"51474","219","561","388","388","1"
"51475","-11","225","128","128","1"
"51476","45","297","195","195","1"
"51477","74","33","272","272","1"
"51478","188","196","281","281","1"
"51479","429","211","399","399","1"
"51480","378","339","329","329","1"
"51481","95","50","282","282","1"
"51482","493","158","299","299","1"
"51483","722","197","98","98","1"
"51484","168","95","209","209","1"
"51485","90","213","375","375","1"
"51486","63","54","267","267","1"
"51487","18","118","256","256","1"
"51488","694","445","2097","2097","1"
"51489","43","96","155","155","1"
"51490","-29","90","256","256","1"
"51491","87","177","136","136","1"
"51492","126","59","168","168","1"
"51493","314","80","901","901","1"
"51494","31","386","707","707","1"
"51495","251","119","77","77","1"
"51496","1564","706","1776","1776","1"
"51498","749","322","346","346","1"
"51499","86","106","60","60","1"
"51500","92","62","216","216","1"
"51501","260","85","192","192","1"
"51502","115","180","450","450","1"
"51503","114","117","107","107","1"
"51504","194","173","164","164","1"
"51505","1879","1466","643","643","1"
"51506","10","166","167","167","1"
"51507","488","54","157","157","1"
"51508","431","137","131","131","1"
"51509","186","78","199","199","1"
"51510","38","-24","300","300","1"
"51511","195","51","120","120","1"
"51512","35","87","164","164","1"
"51513","1186","190","222","222","1"
"51514","5","47","199","199","1"
"51515","298","165","349","349","1"
"51516","-199","212","942","942","1"
"51518","378","350","173","173","1"
"51519","176","110","116","116","1"
"51521","34","98","141","141","1"
"51522","191","122","117","117","1"
"51523","174","82","105","105","1"
"51525","42","175","222","222","1"
"51526","20","98","200","200","1"
"51527","130","146","122","122","1"
"51528","293","529","910","910","1"
"51529","248","-85","1044","1044","1"
"51530","-14","195","662","662","1"
"51531","61","130","265","265","1"
"51532","46","44","179","179","1"
"51533","92","28","120","120","1"
"51534","-194","1052","759","759","1"
"51535","-89","109","375","375","1"
"51536","160","109","444","444","1"
"51537","248","76","246","246","1"
"51538","1509","713","1017","1017","1"
"51540","230","77","156","156","1"
"51541","304","11","2669","2669","1"
"51543","310","154","280","280","1"
"51544","160","20","155","155","1"
"51545","150","161","207","207","1"
"51546","49","59","139","139","1"
"51547","6","59","125","125","1"
"51548","38","125","262","262","1"
"51549","160","99","189","189","1"
"51550","187","92","144","144","1"
"51552","347","16","124","124","1"
"51553","76","44","304","304","1"
"51554","204","127","153","153","1"
"51555","179","36","155","155","1"
"51557","78","92","247","247","1"
"51558","158","17","258","258","1"
"51559","270","109","126","126","1"
"51560","312","337","753","753","1"
"51561","188","299","259","259","1"
"51562","217","55","141","141","1"
"51564","258","48","109","109","1"
"51565","44","165","125","125","1"
"51566","314","84","98","98","1"
"51567","45","101","211","211","1"
"51568","44","85","124","124","1"
"51569","174","53","96","96","1"
"51570","6","110","243","243","1"
"51571","1385","623","587","587","1"
"51572","164","105","144","144","1"
"51573","22","-5","394","394","1"
"51574","66","103","287","287","1"
"51575","178","493","1373","1373","1"
"51576","170","107","108","108","1"
"51577","174","429","991","991","1"
"51578","150","-19","235","235","1"
"51579","233","667","1114","1114","1"
"51580","178","116","332","332","1"
"51581","52","285","405","405","1"
"51582","-42","323","472","472","1"
"51583","1330","293","408","408","1"
"51584","38","410","565","565","1"
"51585","139","54","251","251","1"
"51586","55","-2","356","356","1"
"51587","256","166","121","121","1"
"51588","-48","259","483","483","1"
"51589","3","77","261","261","1"
"51590","353","739","1172","1172","1"
"51591","1065","531","530","530","1"
"51592","-68","170","458","458","1"
"51593","163","122","107","107","1"
"51594","89","227","632","632","1"
"51595","-42","83","433","433","1"
"51596","35","286","418","418","1"
"51597","20","230","490","490","1"
"51598","144","127","196","196","1"
"51599","564","819","949","949","1"
"51600","212","50","112","112","1"
"51601","-94","593","789","789","1"
"51602","136","257","159","159","1"
"51603","240","11","1834","1834","1"
"51604","13","383","624","624","1"
"51605","-30","58","210","210","1"
"51606","110","107","194","194","1"
"51607","57","120","228","228","1"
"51608","107","143","116","116","1"
"51609","107","133","114","114","1"
"51610","-49","283","319","319","1"
"51611","191","61","210","210","1"
"51612","43","331","538","538","1"
"51613","-28","127","243","243","1"
"51614","277","151","406","406","1"
"51615","12","122","210","210","1"
"51616","312","-439","1791","1791","1"
"51617","119","263","305","305","1"
"51618","97","220","41","41","1"
"51619","73","9","327","327","1"
"51620","294","96","151","151","1"
"51622","54","15","360","360","1"
"51623","67","82","170","170","1"
"51624","712","677","1474","1474","1"
"51625","190","182","198","198","1"
"51626","72","131","240","240","1"
"51627","28","43","244","244","1"
"51628","70","7","307","307","1"
"51629","97","61","122","122","1"
"51630","115","96","215","215","1"
"51631","519","-194","1790","1790","1"
"51632","141","24","163","163","1"
"51633","387","82","295","295","1"
"51634","294","35","614","614","1"
"51635","525","160","169","169","1"
"51636","141","350","362","362","1"
"51637","721","200","137","137","1"
"51638","-171","34","813","813","1"
"51639","307","374","162","162","1"
"51640","96","218","220","220","1"
"51642","362","142","275","275","1"
"51643","189","127","177","177","1"
"51644","115","-16","335","335","1"
"51645","556","140","268","268","1"
"51646","-34","124","268","268","1"
"51647","31","71","329","329","1"
"51648","82","82","110","110","1"
"51649","112","757","1013","1013","1"
"51650","151","192","50","50","1"
"51651","117","94","274","274","1"
"51652","148","154","224","224","1"
"51653","1001","386","499","499","1"
"51654","3","-10","233","233","1"
"51655","45","164","237","237","1"
"51656","334","7","350","350","1"
"51657","11","120","262","262","1"
"51658","201","56","231","231","1"
"51659","122","144","1151","1151","1"
"51660","130","80","78","78","1"
"51661","-33","-26","306","306","1"
"51662","214","106","125","125","1"
"51664","66","177","67","67","1"
"51665","127","97","218","218","1"
"51666","64","224","214","214","1"
"51667","120","88","119","119","1"
"51668","243","122","134","134","1"
"51670","100","86","118","118","1"
"51671","184","97","167","167","1"
"51672","-10","55","209","209","1"
"51673","125","252","446","446","1"
"51674","325","233","422","422","1"
"51675","64","8","351","351","1"
"51676","1029","250","351","351","1"
"51677","200","371","122","122","1"
"51678","46","-10","329","329","1"
"51679","186","608","460","460","1"
"51680","26","93","256","256","1"
"51681","203","87","215","215","1"
"51682","3","78","276","276","1"
"51683","932","343","628","628","1"
"51684","148","139","190","190","1"
"51685","53","94","144","144","1"
"51687","220","156","59","59","1"
"51688","228","170","357","357","1"
"51689","72","96","153","153","1"
"51690","231","56","205","205","1"
"51692","1130","449","1295","1295","1"
"51693","91","237","197","197","1"
"51694","53","93","63","63","1"
"51695","299","155","203","203","1"
"51696","-85","186","400","400","1"
"51697","588","1386","627","627","1"
"51698","136","56","200","200","1"
"51699","1216","133","1485","1485","1"
"51700","275","208","229","229","1"
"51701","35","221","117","117","1"
"51702","989","895","833","833","1"
"51704","129","119","157","157","1"
"51706","-28","31","401","401","1"
"51707","539","145","80","80","1"
"51708","27","93","153","153","1"
"51709","31","90","144","144","1"
"51710","1061","-47","639","639","1"
"51711","257","167","153","153","1"
"51712","297","76","86","86","1"
"51713","478","267","1107","1107","1"
"51714","61","63","403","403","1"
"51715","251","16","119","119","1"
"51716","137","102","79","79","1"
"51717","1080","321","143","143","1"
"51718","84","96","174","174","1"
"51720","648","726","559","559","1"
"51721","1367","697","1086","1086","1"
"51723","193","120","191","191","1"
"51724","39","-16","241","241","1"
"51725","288","268","386","386","1"
"51726","-18","56","170","170","1"
"51727","1228","-293","2278","2278","1"
"51728","430","420","269","269","1"
"51729","297","883","308","308","1"
"51730","279","8","240","240","1"
"51731","21","95","178","178","1"
"51732","808","402","496","496","1"
"51733","50","10","232","232","1"
"51734","-49","84","221","221","1"
"51735","-405","518","1548","1548","1"
"51736","232","-19","493","493","1"
"51737","144","72","237","237","1"
"51738","6","63","207","207","1"
"51739","279","83","126","126","1"
"51740","-18","127","194","194","1"
"51741","-23","19","349","349","1"
"51742","35","-11","395","395","1"
"51743","208","123","106","106","1"
"51744","880","138","861","861","1"
"51745","20","53","293","293","1"
