"face_id","sex","occluded","glasses","bw","annot_type_id"
"56014","f","0","0","0","0"
"56015","f","0","0","0","0"
"56016","f","0","0","0","0"
"56017","f","0","0","1","0"
"56018","f","0","0","0","0"
"56019","f","0","0","0","0"
"56020","f","0","0","0","0"
"56021","m","0","0","1","0"
"56022","f","0","0","1","0"
"56024","f","0","0","0","0"
"56025","f","0","0","0","0"
"56026","f","0","0","1","0"
"56027","m","0","0","1","0"
"56028","f","0","0","0","0"
"56029","m","0","0","0","0"
"56030","f","0","0","1","0"
"56031","f","0","0","0","0"
"56032","f","0","0","0","0"
"56033","f","0","0","0","0"
"56034","f","0","0","1","0"
"56035","m","0","0","0","0"
"56036","m","0","0","0","0"
"56037","m","0","0","0","0"
"56038","f","0","0","1","0"
"56040","f","0","0","0","0"
"56044","f","0","0","0","0"
"56045","f","0","0","0","0"
"56046","f","0","0","1","0"
"56047","f","0","0","0","0"
"56048","f","0","0","0","0"
"56049","f","0","0","0","0"
"56050","f","0","0","0","0"
"56051","f","0","0","0","0"
"56052","m","0","0","1","0"
"56053","f","0","0","0","0"
"56054","f","0","0","0","0"
"56055","m","0","0","0","0"
"56056","f","0","0","0","0"
"56057","f","1","0","0","0"
"56058","f","0","0","0","0"
"56059","f","0","0","1","0"
"56060","f","0","0","1","0"
"56061","f","0","0","0","0"
"56062","f","0","0","0","0"
"56063","f","0","0","0","0"
"56066","m","0","0","0","0"
"56067","f","0","0","0","0"
"56068","f","0","0","0","0"
"56069","f","0","0","0","0"
"56070","m","0","0","0","0"
"56071","f","0","0","0","0"
"56072","m","0","0","0","0"
"56078","m","0","0","0","0"
"56080","f","0","0","0","0"
"56081","m","0","0","0","0"
"56082","f","0","0","0","0"
"56083","f","0","0","0","0"
"56084","f","0","0","0","0"
"56085","f","0","0","0","0"
"56086","m","1","0","0","0"
"56087","f","0","0","0","0"
"56088","f","0","0","0","0"
"56089","f","0","0","0","0"
"56090","f","0","0","0","0"
"56091","f","0","0","0","0"
"56092","m","0","0","0","0"
"56093","m","0","1","0","0"
"56094","f","0","1","0","0"
"56095","m","0","0","0","0"
"56096","f","0","0","0","0"
"56097","m","0","0","0","0"
"56098","m","0","0","0","0"
"56099","f","0","0","0","0"
"56100","f","1","0","0","0"
"56101","f","1","0","0","0"
"56102","f","1","0","0","0"
"56103","f","1","0","0","0"
"56104","m","1","0","0","0"
"56105","f","0","0","0","0"
"56106","f","0","1","0","0"
"56108","f","0","0","0","0"
"56109","f","0","0","0","0"
"56110","f","0","0","0","0"
"56111","m","0","0","0","0"
"56112","m","0","0","0","0"
"56114","f","1","0","0","0"
"56116","m","0","0","0","0"
"56117","m","1","0","0","0"
"56118","m","0","0","0","0"
"56119","f","0","0","0","0"
"56120","f","0","0","0","0"
"56121","f","0","0","0","0"
"56122","f","0","0","0","0"
"56123","f","0","0","0","0"
"56124","f","0","0","0","0"
"56125","f","0","0","0","0"
"56126","f","0","0","0","0"
"56127","f","0","0","0","0"
"56128","f","0","0","0","0"
"56130","f","0","0","0","0"
"56131","f","1","0","0","0"
"56132","f","0","0","0","0"
"56133","f","0","0","0","0"
"56134","f","0","0","0","0"
"56135","f","0","0","0","0"
"56136","f","0","0","0","0"
"56137","f","0","0","0","0"
"56138","f","0","0","0","0"
"56139","f","0","0","0","0"
"56140","f","0","0","0","0"
"56141","f","0","0","0","0"
"56142","f","0","0","0","0"
"56143","f","0","0","0","0"
"56146","f","0","0","0","0"
"56147","m","0","0","0","0"
"56148","f","0","0","0","0"
"56149","f","0","0","0","0"
"56150","f","0","0","0","0"
"56151","f","0","0","1","0"
"56152","f","0","0","0","0"
"56153","f","0","0","0","0"
"56154","f","0","0","0","0"
"56155","f","0","0","0","0"
"56156","f","0","0","0","0"
"56158","f","0","0","0","0"
"56159","f","0","0","0","0"
"56160","f","0","0","0","0"
"56161","f","0","0","0","0"
"56162","f","0","0","0","0"
"56163","f","0","0","0","0"
"56164","f","0","0","0","0"
"56165","f","0","0","0","0"
"56166","f","0","0","0","0"
"56167","f","0","0","0","0"
"56168","f","0","0","0","0"
"56169","f","0","0","0","0"
"56170","f","0","0","0","0"
"56171","f","0","0","0","0"
"56172","f","0","0","0","0"
"56173","f","0","0","0","0"
"56174","f","0","0","0","0"
"56175","f","0","0","0","0"
"56176","f","0","0","0","0"
"56177","f","0","0","0","0"
"56178","f","0","0","0","0"
"56179","f","0","0","0","0"
"56180","f","0","0","0","0"
"56181","f","0","0","0","0"
"56182","f","0","0","0","0"
"56183","f","0","0","0","0"
"56184","f","0","0","0","0"
"56185","f","0","0","0","0"
"56186","f","0","0","0","0"
"56187","f","0","0","0","0"
"56188","f","0","0","0","0"
"56189","f","0","0","0","0"
"56190","f","0","0","0","0"
"56191","f","0","0","0","0"
"56192","f","0","0","0","0"
"56193","f","0","0","0","0"
"56195","f","0","0","0","0"
"56196","f","0","0","0","0"
"56197","f","0","0","0","0"
"56198","f","0","0","0","0"
"56199","f","0","0","0","0"
"56200","f","0","0","0","0"
"56201","f","0","0","0","0"
"56202","f","0","0","0","0"
"56203","f","0","0","0","0"
"56204","f","0","0","0","0"
"56205","f","0","0","0","0"
"56206","f","0","0","0","0"
"56207","f","0","0","0","0"
"56208","f","0","0","0","0"
"56209","f","0","0","0","0"
"56210","f","0","0","0","0"
"56211","f","0","0","0","0"
"56212","f","0","0","0","0"
"56213","f","0","0","0","0"
"56214","f","0","0","0","0"
"56215","f","0","0","0","0"
"56216","f","0","0","0","0"
"56217","f","0","0","0","0"
"56218","f","0","0","0","0"
"56219","f","0","0","0","0"
"56220","f","0","0","0","0"
"56221","f","0","0","0","0"
"56222","f","0","0","0","0"
"56223","f","0","0","0","0"
"56224","f","0","0","0","0"
"56225","f","0","0","0","0"
"56226","f","0","0","0","0"
"56227","f","0","0","0","0"
"56228","f","0","0","0","0"
"56229","f","0","0","0","0"
"56230","f","0","0","0","0"
"56231","m","0","0","0","0"
"56232","m","0","0","0","0"
"56233","m","0","0","0","0"
"56234","m","0","0","0","0"
"56235","f","0","0","0","0"
"56236","f","0","0","0","0"
"56237","f","0","0","0","0"
"56238","f","0","0","0","0"
"56239","f","0","0","0","0"
"56240","f","0","0","0","0"
"56241","f","0","0","0","0"
"56242","f","0","0","0","0"
"56243","f","0","0","0","0"
"56244","f","0","0","0","0"
"56245","f","0","0","0","0"
"56246","f","0","0","0","0"
"56247","f","0","0","0","0"
"56248","f","0","1","0","0"
"56250","f","0","0","0","0"
"56251","f","0","0","0","0"
"56252","f","0","0","0","0"
"56253","f","0","0","0","0"
"56254","f","0","0","0","0"
"56255","f","0","0","0","0"
"56256","f","0","0","0","0"
"56257","f","0","0","0","0"
"56258","f","0","0","0","0"
"56259","f","0","0","1","0"
"56260","f","0","0","0","0"
"56261","f","0","0","0","0"
"56262","f","0","0","0","0"
"56263","f","0","0","0","0"
"56264","f","0","0","0","0"
"56265","f","0","0","0","0"
"56266","f","0","0","0","0"
"56267","f","0","0","0","0"
"56268","f","0","0","0","0"
"56269","f","0","0","0","0"
"56270","f","0","0","0","0"
"56271","f","0","0","0","0"
"56272","f","0","0","0","0"
"56273","f","0","0","0","0"
"56274","f","0","0","1","0"
"56275","f","0","0","0","0"
"56277","f","0","0","0","0"
"56278","f","0","0","0","0"
"56279","f","0","0","1","0"
"56280","f","0","0","0","0"
"56281","f","0","0","0","0"
"56282","f","0","0","0","0"
"56283","m","0","0","0","0"
"56286","f","0","0","1","0"
"56287","f","0","0","0","0"
"56288","f","0","0","0","0"
"56289","f","0","0","0","0"
"56290","f","0","0","0","0"
"56291","f","0","0","0","0"
"56292","f","0","0","0","0"
"56293","f","0","0","0","0"
"56294","f","0","0","0","0"
"56295","m","0","0","1","0"
"56296","f","0","0","1","0"
"56297","f","0","0","0","0"
"56298","f","0","0","0","0"
"56299","f","0","0","0","0"
"56300","f","0","0","0","0"
"56301","m","0","0","0","0"
"56302","f","0","0","0","0"
"56303","m","0","0","0","0"
"56306","f","0","0","0","0"
"56307","f","1","0","0","0"
"56308","f","0","0","0","0"
"56309","m","0","0","1","0"
"56310","f","0","0","0","0"
"56311","f","0","0","0","0"
"56312","f","0","0","0","0"
"56313","f","0","0","0","0"
"56314","f","0","0","0","0"
"56315","f","0","0","1","0"
"56316","f","0","0","0","0"
"56317","f","0","0","0","0"
"56318","f","0","0","1","0"
"56319","m","0","0","0","0"
"56320","f","0","0","0","0"
"56321","f","0","0","0","0"
"56322","f","0","0","0","0"
"56323","m","0","0","0","0"
"56325","f","0","0","0","0"
"56326","f","0","0","0","0"
"56327","f","0","0","0","0"
"56328","m","0","0","1","0"
"56329","f","0","0","0","0"
"56330","f","0","0","1","0"
"56331","f","0","0","0","0"
"56332","f","0","0","0","0"
"56333","f","0","0","0","0"
"56334","f","0","0","0","0"
"56335","m","0","0","0","0"
"56336","f","0","0","1","0"
"56337","f","1","1","0","0"
"56338","f","0","0","0","0"
"56339","f","0","0","0","0"
"56340","f","0","0","0","0"
"56341","f","0","0","0","0"
"56342","f","0","0","0","0"
"56343","f","0","0","0","0"
"56344","m","0","0","0","0"
"56346","f","0","0","1","0"
"56347","f","0","0","0","0"
"56348","m","0","0","0","0"
"56350","f","1","1","0","0"
"56351","m","0","0","0","0"
"56352","f","0","0","0","0"
"56353","f","0","0","0","0"
"56354","f","0","0","0","0"
"56355","f","0","0","0","0"
"56356","f","0","0","0","0"
"56357","f","0","0","0","0"
"56358","f","0","0","0","0"
"56360","f","0","0","0","0"
"56361","f","0","0","0","0"
"56362","f","0","0","0","0"
"56363","f","0","0","0","0"
"56364","f","0","0","0","0"
"56365","f","0","0","0","0"
"56366","f","0","0","0","0"
"56367","f","0","0","0","0"
"56368","f","0","0","0","0"
"56369","m","0","0","0","0"
"56370","f","0","0","0","0"
"56371","m","0","0","0","0"
"56372","m","0","0","1","0"
"56373","f","0","0","0","0"
"56374","f","0","0","0","0"
"56375","f","0","0","0","0"
"56376","f","0","0","0","0"
"56377","f","0","0","0","0"
"56378","f","0","0","0","0"
"56379","f","0","0","0","0"
"56380","f","0","0","0","0"
"56381","f","0","0","0","0"
"56382","f","0","0","0","0"
"56383","f","0","0","0","0"
"56384","f","0","0","0","0"
"56385","f","0","0","0","0"
"56386","f","0","0","1","0"
"56387","m","0","0","0","0"
"56388","m","0","0","0","0"
"56389","m","0","0","0","0"
"56390","m","0","0","0","0"
"56391","f","0","0","0","0"
"56392","f","0","0","0","0"
"56393","f","1","0","0","0"
"56394","f","0","0","0","0"
"56395","f","0","0","0","0"
"56396","m","0","1","0","0"
"56397","m","0","0","0","0"
"56398","f","0","0","0","0"
"56399","m","0","0","1","0"
"56400","m","0","0","0","0"
"56401","f","0","0","0","0"
"56403","m","1","0","0","0"
"56404","f","0","0","0","0"
"56405","f","0","0","0","0"
"56407","f","0","0","0","0"
"56408","f","0","0","0","0"
"56409","f","0","0","0","0"
"56410","f","0","0","0","0"
"56411","f","0","0","0","0"
"56412","f","0","0","0","0"
"56413","m","0","0","0","0"
"56414","m","0","0","0","0"
"56415","m","0","0","0","0"
"56416","f","0","0","0","0"
"56417","m","0","0","0","0"
"56418","f","0","0","0","0"
"56419","f","0","0","1","0"
"56420","f","0","0","0","0"
"56421","m","1","1","0","0"
"56422","f","0","0","0","0"
"56423","f","0","0","0","0"
"56424","f","0","0","0","0"
"56425","f","1","0","0","0"
"56426","f","0","0","0","0"
"56427","f","0","0","0","0"
"56428","f","1","1","0","0"
"56429","f","1","1","0","0"
"56430","f","0","0","0","0"
"56432","f","0","0","0","0"
"56433","f","0","0","0","0"
"56434","f","0","0","0","0"
"56439","f","0","0","0","0"
"56440","f","0","0","0","0"
"56441","f","0","0","0","0"
"56442","f","0","0","0","0"
"56443","f","0","0","0","0"
"56444","f","0","0","0","0"
"56445","f","0","0","0","0"
"56446","f","0","0","0","0"
"56447","f","0","0","0","0"
"56448","f","0","0","1","0"
"56449","f","0","0","0","0"
"56450","f","0","0","0","0"
"56451","f","0","0","0","0"
"56452","f","0","0","1","0"
"56453","f","0","0","0","0"
"56454","f","0","0","0","0"
"56455","f","0","0","0","0"
"56456","f","0","0","1","0"
"56457","f","0","0","0","0"
"56458","f","0","0","0","0"
"56459","f","0","0","0","0"
"56460","f","0","0","0","0"
"56461","f","0","0","0","0"
"56462","f","0","0","0","0"
"56463","f","0","0","0","0"
"56464","f","0","0","0","0"
"56465","f","0","0","0","0"
"56466","f","0","0","0","0"
"56467","f","0","0","0","0"
"56468","f","0","0","0","0"
"56469","f","0","0","0","0"
"56470","f","0","0","0","0"
"56471","f","0","0","0","0"
"56472","f","0","0","0","0"
"56473","f","0","0","0","0"
"56474","f","0","0","0","0"
"56475","f","0","0","0","0"
"56476","f","0","0","0","0"
"56477","f","0","0","0","0"
"56478","f","0","0","0","0"
"56479","f","0","0","0","0"
"56480","f","0","0","0","0"
"56481","f","0","0","0","0"
"56482","f","0","0","0","0"
"56483","f","0","0","0","0"
"56484","f","0","0","0","0"
"56485","f","0","0","0","0"
"56486","f","0","0","0","0"
"56487","f","0","0","0","0"
"56488","f","0","0","0","0"
"56489","m","0","1","0","0"
"56490","f","0","0","0","0"
"56491","f","0","0","0","0"
"56492","m","0","0","0","0"
"56493","m","0","0","0","0"
"56494","m","0","0","0","0"
"56495","m","0","0","0","0"
"56496","m","0","0","0","0"
"56497","m","0","0","0","0"
"56498","m","0","0","0","0"
"56499","m","0","0","0","0"
"56500","m","1","0","0","0"
"56501","f","0","0","0","0"
"56502","m","0","0","0","0"
"56503","f","0","0","0","0"
"56505","f","0","0","0","0"
"56506","m","1","1","0","0"
"56507","m","1","1","0","0"
"56508","m","0","0","0","0"
"56509","f","0","0","0","0"
"56510","f","0","0","0","0"
"56511","f","0","0","0","0"
"56512","f","0","0","0","0"
"56513","f","0","0","0","0"
"56515","f","0","0","0","0"
"56516","f","0","0","0","0"
"56517","f","0","0","0","0"
"56519","m","0","0","0","0"
"56520","m","0","0","0","0"
"56522","m","0","1","0","0"
"56523","m","0","1","0","0"
"56524","m","0","0","0","0"
"56525","f","0","0","0","0"
"56526","f","0","0","0","0"
"56527","f","0","0","0","0"
"56528","f","0","0","0","0"
"56529","m","0","0","0","0"
"56530","m","0","0","0","0"
"56531","m","0","0","0","0"
"56532","f","0","0","0","0"
"56533","m","1","0","0","0"
"56534","f","1","0","0","0"
"56535","f","0","0","0","0"
"56536","f","0","0","0","0"
"56537","f","1","0","0","0"
"56538","m","0","1","0","0"
"56539","f","0","0","0","0"
"56540","f","0","0","0","0"
"56542","f","0","0","0","0"
"56543","m","0","0","0","0"
"56544","m","0","0","0","0"
"56546","f","0","0","0","0"
"56547","f","1","0","0","0"
"56548","f","0","0","0","0"
"56549","f","0","0","0","0"
"56550","m","0","0","0","0"
"56551","m","0","0","0","0"
"56552","f","0","0","0","0"
"56553","f","0","0","0","0"
"56554","f","0","0","0","0"
"56555","f","0","0","0","0"
"56556","m","0","0","0","0"
"56557","m","1","0","0","0"
"56558","f","0","0","0","0"
"56559","f","0","0","0","0"
"56560","f","0","0","0","0"
"56561","f","0","0","1","0"
"56562","f","0","0","0","0"
"56563","m","0","0","1","0"
"56564","m","0","0","0","0"
"56565","f","0","0","1","0"
"56566","f","0","0","1","0"
"56567","m","0","0","0","0"
"56568","f","0","0","0","0"
"56569","f","0","0","1","0"
"56570","m","0","0","1","0"
"56571","f","0","0","0","0"
"56572","m","0","0","1","0"
"56573","f","0","0","0","0"
"56574","f","0","0","0","0"
"56575","m","0","0","0","0"
"56576","f","0","0","0","0"
"56577","f","0","0","0","0"
"56578","f","0","0","0","0"
"56579","f","0","0","0","0"
"56580","f","0","0","0","0"
"56581","f","0","0","0","0"
"56582","m","0","0","0","0"
"56583","m","0","0","0","0"
"56584","f","0","0","0","0"
"56585","f","0","0","0","0"
"56586","f","1","0","0","0"
"56587","m","0","0","0","0"
"56588","f","0","0","0","0"
"56589","m","1","0","0","0"
"56590","m","1","0","0","0"
"56591","f","0","0","1","0"
"56592","f","0","0","1","0"
"56593","f","0","0","0","0"
"56594","f","0","0","1","0"
"56595","f","0","0","0","0"
"56596","f","0","0","1","0"
"56597","f","0","0","1","0"
"56598","f","0","0","1","0"
"56599","f","0","0","0","0"
"56600","f","0","0","1","0"
"56601","f","0","0","1","0"
"56602","f","0","0","0","0"
"56603","m","0","0","1","0"
"56604","f","0","0","1","0"
"56605","m","0","0","1","0"
"56606","f","0","0","0","0"
"56607","f","0","0","0","0"
"56608","f","0","0","0","0"
"56609","f","0","0","0","0"
"56610","f","0","0","0","0"
"56611","f","1","0","0","0"
"56613","f","0","0","0","0"
"56615","m","0","0","0","0"
"56616","f","0","0","0","0"
"56617","f","0","0","0","0"
"56618","f","0","0","1","0"
"56619","f","0","0","1","0"
"56620","f","0","0","0","0"
"56621","f","0","0","0","0"
"56622","m","0","0","1","0"
"56623","m","0","0","0","0"
"56624","f","0","0","1","0"
"56625","f","0","0","0","0"
"56626","f","0","0","0","0"
"56627","f","0","0","0","0"
"56628","f","0","0","0","0"
"56629","f","0","0","0","0"
"56631","f","0","0","0","0"
"56632","f","0","0","0","0"
"56633","f","0","0","0","0"
"56634","f","0","0","1","0"
"56635","f","0","0","0","0"
"56636","m","1","0","0","0"
"56637","f","0","0","0","0"
"56638","f","0","0","1","0"
"56639","f","0","0","0","0"
"56640","f","0","0","0","0"
"56641","f","0","0","0","0"
"56642","f","0","0","0","0"
"56643","f","0","0","0","0"
"56644","f","0","0","0","0"
"56645","f","0","0","0","0"
"56646","f","0","0","0","0"
"56647","f","0","0","1","0"
"56648","f","0","0","0","0"
"56649","f","0","0","0","0"
"56650","m","0","0","1","0"
"56651","f","0","0","0","0"
"56652","f","0","0","0","0"
"56653","f","0","0","0","0"
"56654","f","0","0","0","0"
"56655","f","0","0","0","0"
"56657","f","0","0","0","0"
"56658","f","0","0","0","0"
"56659","f","0","0","0","0"
"56660","f","0","0","0","0"
"56661","f","0","0","0","0"
"56662","f","0","0","0","0"
"56663","f","0","0","0","0"
"56664","f","0","0","0","0"
"56665","f","0","0","0","0"
"56666","f","0","0","1","0"
"56667","f","0","0","0","0"
"56668","f","0","0","0","0"
"56669","f","0","0","0","0"
"56670","f","0","0","0","0"
"56671","f","0","0","0","0"
"56672","f","0","0","0","0"
"56673","f","0","0","0","0"
"56674","f","0","0","1","0"
"56675","m","0","0","0","0"
"56676","f","0","0","0","0"
"56677","f","1","1","1","0"
"56678","m","1","0","0","0"
"56679","m","0","0","0","0"
"56680","f","0","0","0","0"
"56681","f","0","0","0","0"
"56682","f","0","0","0","0"
"56683","f","0","0","0","0"
"56684","f","0","1","1","0"
"56685","m","0","0","0","0"
"56686","f","0","0","0","0"
"56687","f","0","0","0","0"
"56688","f","0","0","0","0"
"56689","f","0","0","1","0"
"56690","f","0","0","1","0"
"56691","f","0","0","1","0"
"56692","f","0","0","1","0"
"56693","f","0","0","1","0"
"56694","f","0","0","1","0"
"56695","f","0","0","1","0"
"56696","f","0","0","1","0"
"56697","f","0","0","0","0"
"56698","f","0","0","0","0"
"56699","f","0","0","1","0"
"56700","m","1","1","1","0"
"56701","f","0","0","0","0"
"56702","m","1","1","0","0"
"56703","m","0","0","1","0"
"56704","f","0","0","1","0"
"56705","f","0","0","0","0"
"56706","m","0","0","1","0"
"56707","f","0","0","0","0"
"56708","f","0","0","0","0"
"56709","f","0","0","0","0"
"56710","m","0","0","0","0"
"56711","f","0","0","0","0"
"56712","m","0","0","0","0"
"56713","f","0","0","0","0"
"56714","m","1","0","0","0"
"56715","f","0","0","0","0"
"56716","f","0","0","0","0"
"56717","f","0","0","0","0"
"56718","f","0","0","0","0"
"56719","f","0","0","0","0"
"56721","f","0","0","0","0"
"56722","f","0","0","0","0"
"56723","f","0","0","0","0"
"56724","f","0","0","0","0"
"56725","f","0","0","0","0"
"56726","f","0","0","0","0"
"56727","f","0","0","0","0"
"56728","f","0","0","1","0"
"56730","f","0","0","0","0"
"56731","f","0","0","0","0"
"56732","f","0","0","0","0"
"56733","f","0","0","0","0"
"56734","m","0","1","0","0"
"56735","f","0","0","0","0"
"56736","f","0","0","0","0"
"56737","f","0","0","0","0"
"56738","f","0","0","0","0"
"56739","f","0","0","0","0"
"56740","f","0","0","0","0"
